	getSpeed()	0.00	1.07	3.23	0.00	0.00	-1.17	0.00	0.00	-1.17	0.00	-1.17	pid.getOutput()	-1.17	-3
	getSpeed()	0.00	1.07	3.23	0.00	0.00	-1.17	0.00	0.00	-1.17	0.00	-1.17	pid.getOutput()	-1.17	-3
	getSpeed()	0.00	1.07	3.23	0.00	0.00	-1.17	0.00	0.00	-1.17	0.00	-1.17	pid.getOutput()	-1.17	-3
	getSpeed()	0.00	1.07	3.23	0.00	0.00	-1.17	0.00	0.00	-1.17	0.00	-1.17	pid.getOutput()	-1.17	-3
	getSpeed()	0.00	1.07	3.23	0.00	10.00	-1.17	19.57	10.00	-1.17	0.00	19.56	pid.getOutput()	19.56	60	leftspeed	10
	getSpeed()	0.00	1.07	3.23	0.00	10.00	-0.85	0.00	10.00	-0.85	10.00	19.88	pid.getOutput()	19.88	61
	getSpeed()	0.54	1.07	3.23	0.00	9.46	-0.49	-49.09	10.00	-0.49	10.00	19.66	pid.getOutput()	19.66	60
	getSpeed()	0.54	1.07	3.23	0.00	9.46	-0.18	0.00	10.00	-0.18	9.46	19.96	pid.getOutput()	19.96	61
	getSpeed()	1.36	1.07	3.23	0.00	8.64	0.12	-82.00	10.00	0.12	9.46	19.39	pid.getOutput()	19.39	60
	getSpeed()	1.36	1.07	3.23	0.00	8.64	0.43	0.00	10.00	0.43	8.64	19.70	pid.getOutput()	19.70	61
	getSpeed()	2.60	1.07	3.23	0.00	7.40	0.71	-124.00	10.00	0.71	8.64	18.65	pid.getOutput()	18.65	57
	getSpeed()	2.60	1.07	3.23	0.00	7.40	0.97	0.00	10.00	0.97	7.40	18.91	pid.getOutput()	18.91	58
	getSpeed()	3.96	1.07	3.23	0.00	6.04	1.21	-136.00	10.00	1.21	7.40	17.69	pid.getOutput()	17.69	54
	getSpeed()	3.96	1.07	3.23	0.00	6.04	1.42	0.00	10.00	1.42	6.04	17.90	pid.getOutput()	17.90	55
	getSpeed()	5.45	1.07	3.23	0.00	4.55	1.62	-149.00	10.00	1.62	6.04	16.50	pid.getOutput()	16.50	51
	getSpeed()	5.45	1.07	3.23	0.00	4.55	1.78	0.00	10.00	1.78	4.55	16.66	pid.getOutput()	16.66	51
	getSpeed()	6.82	1.07	3.23	0.00	3.18	1.93	-137.00	10.00	1.93	4.55	15.34	pid.getOutput()	15.34	47
	getSpeed()	6.82	1.07	3.23	0.00	3.18	2.04	0.00	10.00	2.04	3.18	15.45	pid.getOutput()	15.45	47
	getSpeed()	8.32	1.07	3.23	0.00	1.68	2.14	-150.00	10.00	2.14	3.18	13.95	pid.getOutput()	13.95	43
	getSpeed()	8.32	1.07	3.23	0.00	1.68	2.20	0.00	10.00	2.20	1.68	14.00	pid.getOutput()	14.00	43
	getSpeed()	9.54	1.07	3.23	0.00	0.46	2.26	-110.91	10.00	2.26	1.68	12.75	pid.getOutput()	12.75	39
	getSpeed()	9.54	1.07	3.23	0.00	0.46	2.27	0.00	10.00	2.27	0.46	12.77	pid.getOutput()	12.77	39
	getSpeed()	10.63	1.07	3.23	0.00	-0.63	2.29	-99.09	10.00	2.29	0.46	11.61	pid.getOutput()	11.61	36
	getSpeed()	10.63	1.07	3.23	0.00	-0.63	2.27	0.00	10.00	2.27	-0.63	11.59	pid.getOutput()	11.59	35
	getSpeed()	11.72	1.07	3.23	0.00	-1.72	2.25	-99.09	10.00	2.25	-0.63	10.40	pid.getOutput()	10.40	32
	getSpeed()	11.72	1.07	3.23	0.00	-1.72	2.19	0.00	10.00	2.19	-1.72	10.35	pid.getOutput()	10.35	32
	getSpeed()	12.12	1.07	3.23	0.00	-2.12	2.13	-36.36	10.00	2.13	-1.72	9.86	pid.getOutput()	9.86	30
	getSpeed()	12.12	1.07	3.23	0.00	-2.12	2.06	0.00	10.00	2.06	-2.12	9.79	pid.getOutput()	9.79	30
	getSpeed()	12.12	1.07	3.23	0.00	-2.12	1.99	0.00	10.00	1.99	-2.12	9.71	pid.getOutput()	9.71	30
	getSpeed()	12.12	1.07	3.23	0.00	-2.12	1.92	0.00	10.00	1.92	-2.12	9.64	pid.getOutput()	9.64	29
	getSpeed()	11.43	1.07	3.23	0.00	-1.43	1.84	62.73	10.00	1.84	-2.12	10.31	pid.getOutput()	10.31	31
	getSpeed()	11.43	1.07	3.23	0.00	-1.43	1.80	0.00	10.00	1.80	-1.43	10.26	pid.getOutput()	10.26	31
	getSpeed()	10.61	1.07	3.23	0.00	-0.61	1.75	74.55	10.00	1.75	-1.43	11.09	pid.getOutput()	11.09	34
	getSpeed()	10.61	1.07	3.23	0.00	-0.61	1.73	0.00	10.00	1.73	-0.61	11.07	pid.getOutput()	11.07	34
	getSpeed()	9.94	1.07	3.23	0.00	0.06	1.70	60.91	10.00	1.70	-0.61	11.77	pid.getOutput()	11.77	36
	getSpeed()	9.94	1.07	3.23	0.00	0.06	1.71	0.00	10.00	1.71	0.06	11.77	pid.getOutput()	11.77	36
	getSpeed()	9.25	1.07	3.23	0.00	0.75	1.71	62.73	10.00	1.71	0.06	12.51	pid.getOutput()	12.51	38
	getSpeed()	9.25	1.07	3.23	0.00	0.75	1.73	0.00	10.00	1.73	0.75	12.54	pid.getOutput()	12.54	38
	getSpeed()	8.43	1.07	3.23	0.00	1.57	1.76	82.00	10.00	1.76	0.75	13.44	pid.getOutput()	13.44	41
	getSpeed()	8.43	1.07	3.23	0.00	1.57	1.81	0.00	10.00	1.81	1.57	13.50	pid.getOutput()	13.50	41
	getSpeed()	8.03	1.07	3.23	0.00	1.97	1.86	40.00	10.00	1.86	1.57	13.98	pid.getOutput()	13.98	43
