	getSpeed()	114.85	1.58	7.91	0.08	-14.85	23.12	0.00	100.00	23.12	-14.85	99.62	pid.getOutput()	99.62		308	millis	15894
	getSpeed()	116.05	1.58	7.91	0.08	-16.05	21.83	-109.09	100.00	21.83	-14.85	87.80	pid.getOutput()	87.80		272	millis	15906
	getSpeed()	116.05	1.58	7.91	0.08	-16.05	20.43	0.00	100.00	20.43	-16.05	95.04	pid.getOutput()	95.04		294	millis	15917
	getSpeed()	116.74	1.58	7.91	0.08	-16.74	19.03	-62.73	100.00	19.03	-16.05	87.59	pid.getOutput()	87.59		271	millis	15928
	getSpeed()	116.74	1.58	7.91	0.08	-16.74	17.58	0.00	100.00	17.58	-16.74	91.09	pid.getOutput()	91.09		282	millis	15940
	getSpeed()	114.84	1.58	7.91	0.08	-14.84	16.12	172.73	100.00	16.12	-16.74	106.30	pid.getOutput()	106.30		329	millis	15952
	getSpeed()	114.84	1.58	7.91	0.08	-14.84	14.95	0.00	100.00	14.95	-14.84	91.47	pid.getOutput()	91.47		283	millis	15963
	getSpeed()	111.65	1.58	7.91	0.08	-11.65	13.65	290.00	100.00	13.65	-14.84	118.16	pid.getOutput()	118.16		366	millis	15975
	getSpeed()	111.65	1.58	7.91	0.08	-11.65	12.64	0.00	100.00	12.64	-11.65	94.21	pid.getOutput()	94.21		292	millis	15986
	getSpeed()	108.41	1.58	7.91	0.08	-8.41	11.63	294.55	100.00	11.63	-11.65	121.62	pid.getOutput()	121.62		377	millis	15998
	getSpeed()	108.41	1.58	7.91	0.08	-8.41	10.90	0.00	100.00	10.90	-8.41	97.59	pid.getOutput()	97.59		302	millis	16010
	getSpeed()	106.28	1.58	7.91	0.08	-6.28	10.16	193.64	100.00	10.16	-8.41	115.55	pid.getOutput()	115.55		358	millis	16022
	getSpeed()	106.28	1.58	7.91	0.08	-6.28	9.62	0.00	100.00	9.62	-6.28	99.68	pid.getOutput()	99.68		309	millis	16033
	getSpeed()	104.82	1.58	7.91	0.08	-4.82	9.07	132.73	100.00	9.07	-6.28	111.94	pid.getOutput()	111.94		347	millis	16045
	getSpeed()	104.82	1.58	7.91	0.08	-4.82	8.69	0.00	100.00	8.69	-4.82	101.06	pid.getOutput()	101.06		313	millis	16056
	getSpeed()	103.88	1.58	7.91	0.08	-3.88	8.27	85.45	100.00	8.27	-4.82	108.89	pid.getOutput()	108.89		337	millis	16068
	getSpeed()	103.88	1.58	7.91	0.08	-3.88	7.93	0.00	100.00	7.93	-3.88	101.79	pid.getOutput()	101.79		315	millis	16080
	getSpeed()	103.55	1.58	7.91	0.08	-3.55	7.59	30.00	100.00	7.59	-3.88	104.35	pid.getOutput()	104.35		323	millis	16091
	getSpeed()	103.55	1.58	7.91	0.08	-3.55	7.29	0.00	100.00	7.29	-3.55	101.67	pid.getOutput()	101.67		315	millis	16103
	getSpeed()	103.65	1.58	7.91	0.08	-3.65	6.98	-9.09	100.00	6.98	-3.55	100.48	pid.getOutput()	100.48		311	millis	16115
	getSpeed()	103.65	1.58	7.91	0.08	-3.65	6.66	0.00	100.00	6.66	-3.65	100.88	pid.getOutput()	100.88		312	millis	16126
	getSpeed()	103.77	1.58	7.91	0.08	-3.77	6.34	-10.91	100.00	6.34	-3.65	99.51	pid.getOutput()	99.51		308	millis	16138
	getSpeed()	103.77	1.58	7.91	0.08	-3.77	6.01	0.00	100.00	6.01	-3.77	100.05	pid.getOutput()	100.05		310	millis	16150
	getSpeed()	104.28	1.58	7.91	0.08	-4.28	5.69	-46.36	100.00	5.69	-3.77	95.25	pid.getOutput()	95.25		295	millis	16161
	getSpeed()	104.28	1.58	7.91	0.08	-4.28	5.31	0.00	100.00	5.31	-4.28	98.54	pid.getOutput()	98.54		305	millis	16173
	getSpeed()	104.73	1.58	7.91	0.08	-4.73	4.94	-40.91	100.00	4.94	-4.28	94.22	pid.getOutput()	94.22		292	millis	16185
	getSpeed()	104.73	1.58	7.91	0.08	-4.73	4.53	0.00	100.00	4.53	-4.73	97.05	pid.getOutput()	97.05		300	millis	16196
	getSpeed()	105.02	1.58	7.91	0.08	-5.02	4.12	-26.36	100.00	4.12	-4.73	94.09	pid.getOutput()	94.09		291	millis	16208
	getSpeed()	105.02	1.58	7.91	0.08	-5.02	3.68	0.00	100.00	3.68	-5.02	95.74	pid.getOutput()	95.74		296	millis	16220
	getSpeed()	104.97	1.58	7.91	0.08	-4.97	3.24	4.55	100.00	3.24	-5.02	95.74	pid.getOutput()	95.74		296	millis	16231
	getSpeed()	104.97	1.58	7.91	0.08	-4.97	2.81	0.00	100.00	2.81	-4.97	94.95	pid.getOutput()	94.95		294	millis	16243
	getSpeed()	104.10	1.58	7.91	0.08	-4.10	2.38	79.09	100.00	2.38	-4.97	102.15	pid.getOutput()	102.15		316	millis	16255
	getSpeed()	104.10	1.58	7.91	0.08	-4.10	2.02	0.00	100.00	2.02	-4.10	95.54	pid.getOutput()	95.54		296	millis	16266
	getSpeed()	103.26	1.58	7.91	0.08	-3.26	1.67	76.36	100.00	1.67	-4.10	102.55	pid.getOutput()	102.55		317	millis	16278
	getSpeed()	103.26	1.58	7.91	0.08	-3.26	1.38	0.00	100.00	1.38	-3.26	96.22	pid.getOutput()	96.22		298	millis	16289
	getSpeed()	102.31	1.58	7.91	0.08	-2.31	1.10	86.36	100.00	1.10	-3.26	104.28	pid.getOutput()	104.28		323	millis	16301
	getSpeed()	102.31	1.58	7.91	0.08	-2.31	0.90	0.00	100.00	0.90	-2.31	97.24	pid.getOutput()	97.24		301	millis	16313
	getSpeed()	101.19	1.58	7.91	0.08	-1.19	0.70	101.82	100.00	0.70	-2.31	106.87	pid.getOutput()	106.87		331	millis	16325
	getSpeed()	101.19	1.58	7.91	0.08	-1.19	0.59	0.00	100.00	0.59	-1.19	98.71	pid.getOutput()	98.71		306	millis	16336
	getSpeed()	100.23	1.58	7.91	0.08	-0.23	0.49	87.27	100.00	0.49	-1.19	107.03	pid.getOutput()	107.03		331	millis	16348
	getSpeed()	100.23	1.58	7.91	0.08	-0.23	0.47	0.00	100.00	0.47	-0.23	100.11	pid.getOutput()	100.11		310	millis	16359
	getSpeed()	99.61	1.58	7.91	0.08	0.39	0.45	56.36	100.00	0.45	-0.23	105.53	pid.getOutput()	105.53		327	millis	16371
	getSpeed()	99.61	1.58	7.91	0.08	0.39	0.48	0.00	100.00	0.48	0.39	101.10	pid.getOutput()	101.10		313	millis	16383
	getSpeed()	99.01	1.58	7.91	0.08	0.99	0.52	54.55	100.00	0.52	0.39	106.40	pid.getOutput()	106.40		329	millis	16394
	getSpeed()	99.01	1.58	7.91	0.08	0.99	0.60	0.00	100.00	0.60	0.99	102.17	pid.getOutput()	102.17		316	millis	16406
	getSpeed()	98.78	1.58	7.91	0.08	1.22	0.69	20.91	100.00	0.69	0.99	104.27	pid.getOutput()	104.27		323	millis	16418
	getSpeed()	98.78	1.58	7.91	0.08	1.22	0.80	0.00	100.00	0.80	1.22	102.73	pid.getOutput()	102.73		318	millis	16429
