PWM VALUE:	187	OUT_VOLTAGE:	0.05	0.08	0.05	0.08	0.08	12.01	0.06	0.04	0.05	0.07	MEDIA:	1.39
PWM VALUE:	188	OUT_VOLTAGE:	12.01	0.05	0.03	0.07	0.06	0.05	0.08	0.04	0.06	0.08	MEDIA:	1.39
PWM VALUE:	189	OUT_VOLTAGE:	0.01	0.06	0.08	0.09	12.01	12.01	12.01	0.04	0.07	0.00	MEDIA:	3.78
PWM VALUE:	190	OUT_VOLTAGE:	12.01	0.06	0.00	0.04	0.02	0.05	0.04	0.04	0.05	0.07	MEDIA:	1.61
PWM VALUE:	191	OUT_VOLTAGE:	0.09	0.06	0.05	0.09	0.07	12.01	12.01	0.00	0.04	0.04	MEDIA:	2.61
PWM VALUE:	192	OUT_VOLTAGE:	0.04	0.03	0.05	0.05	0.05	0.03	0.07	0.09	0.07	0.00	MEDIA:	0.31
PWM VALUE:	193	OUT_VOLTAGE:	0.06	0.01	0.08	0.08	0.04	0.04	0.01	0.03	0.05	0.09	MEDIA:	0.08
PWM VALUE:	194	OUT_VOLTAGE:	0.02	0.07	0.08	12.01	12.01	12.01	0.09	0.08	0.05	0.03	MEDIA:	3.65
PWM VALUE:	195	OUT_VOLTAGE:	12.01	0.07	0.08	0.09	0.07	0.08	0.06	0.06	12.01	12.01	MEDIA:	4.02
PWM VALUE:	196	OUT_VOLTAGE:	0.07	0.06	0.08	0.10	0.06	0.06	0.07	0.04	0.07	0.06	MEDIA:	0.47
PWM VALUE:	197	OUT_VOLTAGE:	0.06	0.09	12.01	12.01	12.01	12.01	0.05	0.06	0.07	0.08	MEDIA:	4.89
PWM VALUE:	198	OUT_VOLTAGE:	0.08	0.08	0.05	0.07	12.01	12.01	12.01	0.07	0.09	0.06	MEDIA:	4.14
PWM VALUE:	199	OUT_VOLTAGE:	12.01	0.07	0.01	0.07	0.06	0.03	0.11	0.07	0.03	0.07	MEDIA:	1.67
PWM VALUE:	200	OUT_VOLTAGE:	0.04	0.06	12.01	12.01	12.01	12.01	12.01	0.00	0.05	0.06	MEDIA:	6.20
PWM VALUE:	201	OUT_VOLTAGE:	12.01	0.04	0.00	0.04	0.05	0.03	0.06	0.08	0.07	0.06	MEDIA:	1.86
PWM VALUE:	202	OUT_VOLTAGE:	0.02	0.06	12.01	12.01	0.06	0.06	0.06	0.08	0.05	0.09	MEDIA:	2.64
PWM VALUE:	203	OUT_VOLTAGE:	0.06	0.08	0.06	0.07	0.00	0.03	0.08	0.09	0.10	0.07	MEDIA:	0.33
PWM VALUE:	204	OUT_VOLTAGE:	0.05	0.05	12.01	0.09	0.02	0.06	0.04	0.04	0.06	0.06	MEDIA:	1.28
PWM VALUE:	205	OUT_VOLTAGE:	0.06	0.01	0.08	0.02	0.06	0.06	12.01	12.01	12.01	12.01	MEDIA:	4.96
PWM VALUE:	206	OUT_VOLTAGE:	0.00	0.11	12.01	12.01	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	10.12
PWM VALUE:	207	OUT_VOLTAGE:	0.08	0.01	0.03	0.08	0.06	0.07	0.05	0.07	0.11	12.01	MEDIA:	2.27
PWM VALUE:	208	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	0.06	0.06	0.06	0.05	0.02	0.06	MEDIA:	3.87
PWM VALUE:	209	OUT_VOLTAGE:	0.06	0.07	0.05	0.10	12.01	9.29	0.07	0.05	0.05	0.04	MEDIA:	2.57
PWM VALUE:	210	OUT_VOLTAGE:	12.01	0.07	0.05	0.05	0.05	12.01	12.01	12.01	12.01	12.01	MEDIA:	7.49
PWM VALUE:	211	OUT_VOLTAGE:	0.09	0.09	0.05	0.07	12.01	0.07	0.07	0.07	0.06	0.06	MEDIA:	2.01
PWM VALUE:	212	OUT_VOLTAGE:	12.01	0.10	0.07	0.06	0.09	0.09	0.09	12.01	12.01	12.01	MEDIA:	5.06
PWM VALUE:	213	OUT_VOLTAGE:	0.07	0.06	0.09	0.07	0.08	0.01	0.04	0.06	0.09	0.06	MEDIA:	0.57
PWM VALUE:	214	OUT_VOLTAGE:	0.08	0.08	0.04	0.04	0.08	4.46	12.01	0.04	0.06	12.01	MEDIA:	2.95
PWM VALUE:	215	OUT_VOLTAGE:	0.09	0.06	0.06	0.06	0.05	0.06	0.03	0.09	0.09	12.01	MEDIA:	1.56
PWM VALUE:	216	OUT_VOLTAGE:	0.05	12.01	12.01	0.05	0.05	0.06	0.09	0.10	0.05	0.05	MEDIA:	2.61
PWM VALUE:	217	OUT_VOLTAGE:	0.06	0.08	0.09	0.06	0.09	0.07	12.01	12.01	0.05	0.05	MEDIA:	2.72
PWM VALUE:	218	OUT_VOLTAGE:	12.01	12.01	0.07	0.06	0.06	0.05	0.03	0.09	0.09	0.04	MEDIA:	2.72
PWM VALUE:	219	OUT_VOLTAGE:	0.06	0.07	0.09	0.05	0.07	0.11	12.01	12.01	12.01	0.06	MEDIA:	3.93
PWM VALUE:	220	OUT_VOLTAGE:	0.08	12.01	12.01	0.04	0.06	0.05	0.03	0.04	0.03	12.01	MEDIA:	4.03
PWM VALUE:	221	OUT_VOLTAGE:	0.04	12.01	12.01	0.05	0.07	0.08	0.07	0.03	0.02	0.06	MEDIA:	2.85
PWM VALUE:	222	OUT_VOLTAGE:	0.06	0.08	0.07	0.08	0.05	0.06	12.01	12.01	12.01	0.00	MEDIA:	3.93
PWM VALUE:	223	OUT_VOLTAGE:	12.01	0.04	0.04	0.08	0.03	0.05	0.06	0.07	12.01	12.01	MEDIA:	4.03
PWM VALUE:	224	OUT_VOLTAGE:	0.06	12.01	12.01	0.00	0.04	0.04	0.07	0.06	0.08	0.06	MEDIA:	2.85
PWM VALUE:	225	OUT_VOLTAGE:	0.07	0.06	0.06	0.08	0.06	0.10	12.01	12.01	12.01	12.01	MEDIA:	5.13
PWM VALUE:	226	OUT_VOLTAGE:	0.07	12.01	12.01	0.00	0.03	0.03	0.03	0.06	0.03	0.03	MEDIA:	2.94
PWM VALUE:	227	OUT_VOLTAGE:	0.07	0.07	0.04	0.05	0.06	0.05	0.05	12.01	12.01	12.01	MEDIA:	3.94
PWM VALUE:	228	OUT_VOLTAGE:	0.13	12.01	12.01	12.01	0.05	0.06	0.05	0.04	0.06	0.09	MEDIA:	4.05
PWM VALUE:	229	OUT_VOLTAGE:	0.03	0.07	0.06	5.79	12.01	12.01	0.06	0.06	0.06	0.08	MEDIA:	3.43
PWM VALUE:	230	OUT_VOLTAGE:	12.01	12.01	0.00	0.02	0.00	0.05	0.08	0.06	0.07	0.08	MEDIA:	2.78
PWM VALUE:	231	OUT_VOLTAGE:	0.04	0.10	12.01	12.01	12.01	0.00	0.06	0.00	0.06	0.04	MEDIA:	3.91
PWM VALUE:	232	OUT_VOLTAGE:	12.01	0.00	0.06	0.09	0.05	0.05	0.09	12.01	12.01	12.01	MEDIA:	5.23
PWM VALUE:	233	OUT_VOLTAGE:	0.08	12.01	12.01	0.06	0.06	0.04	0.05	0.06	0.06	0.07	MEDIA:	2.97
PWM VALUE:	234	OUT_VOLTAGE:	0.05	0.06	0.06	12.01	12.01	12.01	12.01	0.08	0.06	0.06	MEDIA:	5.14
PWM VALUE:	235	OUT_VOLTAGE:	12.01	0.08	0.05	0.04	0.10	0.09	12.01	12.01	12.01	12.01	MEDIA:	6.56
PWM VALUE:	236	OUT_VOLTAGE:	0.06	0.08	0.05	0.06	12.01	0.06	0.06	0.07	0.05	0.11	MEDIA:	1.92
PWM VALUE:	237	OUT_VOLTAGE:	0.00	0.05	0.06	0.06	0.06	12.01	12.01	12.01	12.01	12.01	MEDIA:	6.22
PWM VALUE:	238	OUT_VOLTAGE:	0.04	0.04	0.08	0.05	0.06	0.06	0.08	0.08	0.06	0.06	MEDIA:	0.68
PWM VALUE:	239	OUT_VOLTAGE:	0.06	0.02	0.06	0.06	0.05	0.07	0.09	12.01	12.01	12.01	MEDIA:	3.72
PWM VALUE:	240	OUT_VOLTAGE:	0.04	0.06	12.01	12.01	12.01	12.01	12.01	12.01	12.01	0.04	MEDIA:	8.80
PWM VALUE:	241	OUT_VOLTAGE:	12.01	0.05	0.06	0.10	0.06	0.07	0.04	0.12	12.01	12.01	MEDIA:	4.53
PWM VALUE:	242	OUT_VOLTAGE:	0.07	12.01	12.01	0.03	0.07	0.03	0.05	0.01	0.08	0.08	MEDIA:	2.90
PWM VALUE:	243	OUT_VOLTAGE:	0.05	0.06	0.05	0.11	12.01	0.07	0.11	12.01	0.05	0.05	MEDIA:	2.75
PWM VALUE:	244	OUT_VOLTAGE:	12.01	0.01	0.05	0.08	0.04	0.06	0.05	0.08	0.06	12.01	MEDIA:	2.72
PWM VALUE:	245	OUT_VOLTAGE:	0.07	12.01	12.01	12.01	0.00	0.06	0.06	0.07	0.08	0.03	MEDIA:	3.91
PWM VALUE:	246	OUT_VOLTAGE:	0.06	0.02	0.05	12.01	12.01	12.01	12.01	12.01	12.01	0.00	MEDIA:	7.61
PWM VALUE:	247	OUT_VOLTAGE:	0.15	0.03	0.05	0.06	0.00	0.00	0.05	0.06	0.06	0.05	MEDIA:	0.81
PWM VALUE:	248	OUT_VOLTAGE:	0.03	0.10	12.01	12.01	12.01	0.04	0.07	0.07	0.05	0.06	MEDIA:	3.73
PWM VALUE:	249	OUT_VOLTAGE:	0.00	0.09	0.06	0.05	0.06	12.01	12.01	12.01	12.01	12.01	MEDIA:	6.41
PWM VALUE:	250	OUT_VOLTAGE:	0.08	0.08	0.06	0.05	0.07	0.05	0.09	0.04	0.08	0.07	MEDIA:	0.71
PWM VALUE:	251	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	12.01	0.05	0.06	0.06	0.07	MEDIA:	6.11
PWM VALUE:	252	OUT_VOLTAGE:	12.01	0.05	0.02	0.06	0.06	0.08	10.28	12.01	0.08	12.01	MEDIA:	5.28
PWM VALUE:	253	OUT_VOLTAGE:	0.04	0.08	12.01	12.01	12.01	0.05	0.05	0.05	0.04	0.08	MEDIA:	4.17
PWM VALUE:	254	OUT_VOLTAGE:	12.01	0.03	0.05	0.07	0.05	0.06	0.05	0.06	0.07	0.06	MEDIA:	1.67
PWM VALUE:	255	OUT_VOLTAGE:	0.04	0.07	0.08	12.01	12.01	12.01	12.01	0.08	0.04	0.06	MEDIA:	5.01
PWM VALUE:	256	OUT_VOLTAGE:	12.01	0.03	0.08	0.03	0.06	0.05	0.11	0.05	0.08	0.09	MEDIA:	1.76
PWM VALUE:	257	OUT_VOLTAGE:	0.05	0.11	0.11	0.07	0.10	12.01	12.01	12.01	12.01	12.01	MEDIA:	6.23
PWM VALUE:	258	OUT_VOLTAGE:	0.10	0.04	0.03	0.06	0.05	0.04	0.07	0.06	0.05	0.07	MEDIA:	0.68
PWM VALUE:	259	OUT_VOLTAGE:	0.03	0.08	12.01	12.01	12.01	12.01	12.01	0.09	0.03	12.01	MEDIA:	7.30
PWM VALUE:	260	OUT_VOLTAGE:	0.04	0.04	0.00	0.05	0.11	0.08	0.12	0.08	12.01	0.09	MEDIA:	1.99
PWM VALUE:	261	OUT_VOLTAGE:	0.05	0.10	0.09	12.01	12.01	12.01	0.00	0.07	0.08	0.06	MEDIA:	3.85
PWM VALUE:	262	OUT_VOLTAGE:	12.01	0.06	0.01	0.10	0.08	0.08	0.11	12.01	12.01	12.01	MEDIA:	5.23
PWM VALUE:	263	OUT_VOLTAGE:	0.02	12.01	12.01	0.06	0.06	0.05	0.07	0.06	0.09	0.09	MEDIA:	2.98
PWM VALUE:	264	OUT_VOLTAGE:	12.01	0.06	0.08	0.09	0.06	0.08	12.01	12.01	12.01	12.01	MEDIA:	6.34
PWM VALUE:	265	OUT_VOLTAGE:	0.02	12.01	0.03	0.06	0.05	0.06	0.04	0.10	0.09	0.06	MEDIA:	1.89
PWM VALUE:	266	OUT_VOLTAGE:	0.00	0.12	12.01	12.01	12.01	0.04	0.09	0.10	0.04	0.06	MEDIA:	3.84
PWM VALUE:	267	OUT_VOLTAGE:	0.06	0.06	0.10	0.07	0.08	12.01	12.01	12.01	0.06	0.07	MEDIA:	4.04
PWM VALUE:	268	OUT_VOLTAGE:	12.01	0.05	0.08	0.06	0.08	0.07	12.01	12.01	12.01	12.01	MEDIA:	6.44
PWM VALUE:	269	OUT_VOLTAGE:	0.04	12.01	0.06	0.05	0.00	0.06	0.07	0.07	0.08	0.06	MEDIA:	1.89
PWM VALUE:	270	OUT_VOLTAGE:	0.06	0.04	0.10	0.07	0.06	0.06	0.04	0.07	12.01	12.01	MEDIA:	2.64
PWM VALUE:	271	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	0.08	0.06	0.06	0.09	0.05	0.06	MEDIA:	3.91
PWM VALUE:	272	OUT_VOLTAGE:	0.04	0.06	0.09	0.06	0.07	12.01	12.01	12.01	0.06	0.06	MEDIA:	4.04
PWM VALUE:	273	OUT_VOLTAGE:	12.01	12.01	12.01	0.06	0.02	0.11	0.08	0.04	0.07	12.01	MEDIA:	5.25
PWM VALUE:	274	OUT_VOLTAGE:	0.04	0.06	12.01	12.01	12.01	0.04	0.06	0.02	0.08	0.05	MEDIA:	4.17
PWM VALUE:	275	OUT_VOLTAGE:	12.01	0.08	0.04	0.04	0.03	0.04	0.07	0.07	12.01	12.01	MEDIA:	4.06
PWM VALUE:	276	OUT_VOLTAGE:	0.04	0.00	12.01	0.06	0.06	0.00	0.05	0.09	0.06	0.01	MEDIA:	1.65
PWM VALUE:	277	OUT_VOLTAGE:	0.06	0.07	0.05	0.06	0.04	0.11	0.07	0.11	12.01	12.01	MEDIA:	2.62
PWM VALUE:	278	OUT_VOLTAGE:	12.01	0.06	0.04	0.04	0.04	0.09	0.06	0.04	0.06	12.01	MEDIA:	2.71
PWM VALUE:	279	OUT_VOLTAGE:	0.04	12.01	0.03	12.01	0.06	0.08	0.06	0.06	0.09	0.08	MEDIA:	2.72
PWM VALUE:	280	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	12.01	12.01	0.04	0.05	0.06	0.08	MEDIA:	6.31
PWM VALUE:	281	OUT_VOLTAGE:	0.04	0.07	0.06	0.04	0.04	0.05	0.06	0.06	0.10	12.01	MEDIA:	1.88
PWM VALUE:	282	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	12.01	12.01	12.01	0.09	0.05	0.06	MEDIA:	7.42
PWM VALUE:	283	OUT_VOLTAGE:	12.01	0.08	0.02	0.06	0.06	0.04	0.08	0.10	12.01	12.01	MEDIA:	4.39
PWM VALUE:	284	OUT_VOLTAGE:	0.05	0.05	0.06	0.04	0.08	0.07	0.04	0.06	0.07	0.06	MEDIA:	0.50
PWM VALUE:	285	OUT_VOLTAGE:	0.10	12.01	12.01	0.04	0.01	0.06	0.05	0.06	0.00	0.04	MEDIA:	2.49
PWM VALUE:	286	OUT_VOLTAGE:	0.00	0.06	0.06	12.01	12.01	12.01	12.01	12.01	12.01	0.04	MEDIA:	7.47
PWM VALUE:	287	OUT_VOLTAGE:	0.13	12.01	12.01	0.09	0.02	0.05	0.08	0.06	0.09	0.07	MEDIA:	3.21
PWM VALUE:	288	OUT_VOLTAGE:	0.06	0.08	0.03	12.01	12.01	12.01	12.01	12.01	0.06	0.06	MEDIA:	6.36
PWM VALUE:	289	OUT_VOLTAGE:	12.01	12.01	12.01	0.06	0.09	0.06	0.04	0.03	0.07	0.07	MEDIA:	4.28
PWM VALUE:	290	OUT_VOLTAGE:	0.05	0.09	0.04	0.09	12.01	12.01	12.01	12.01	0.09	0.06	MEDIA:	5.27
PWM VALUE:	291	OUT_VOLTAGE:	12.01	12.01	0.05	0.05	0.05	0.06	0.07	0.06	0.03	0.05	MEDIA:	2.97
PWM VALUE:	292	OUT_VOLTAGE:	0.06	0.02	0.07	0.05	0.06	0.04	0.03	0.08	0.10	0.07	MEDIA:	0.36
PWM VALUE:	293	OUT_VOLTAGE:	0.10	12.01	12.01	12.01	0.05	0.09	0.08	0.07	0.05	0.08	MEDIA:	3.69
PWM VALUE:	294	OUT_VOLTAGE:	0.07	0.11	12.01	12.01	12.01	12.01	0.09	12.01	0.05	0.06	MEDIA:	6.42
PWM VALUE:	295	OUT_VOLTAGE:	12.01	0.10	0.08	0.06	0.06	0.09	12.01	12.01	12.01	0.00	MEDIA:	5.48
PWM VALUE:	296	OUT_VOLTAGE:	0.06	0.06	0.04	0.01	0.02	0.03	0.04	0.04	0.06	0.05	MEDIA:	0.59
PWM VALUE:	297	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	12.01	0.07	0.06	0.07	0.09	0.04	MEDIA:	4.90
PWM VALUE:	298	OUT_VOLTAGE:	0.08	0.05	0.03	0.08	0.06	0.04	12.01	12.01	0.10	12.01	MEDIA:	4.14
PWM VALUE:	299	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	12.01	0.00	0.05	0.03	0.08	MEDIA:	6.44
PWM VALUE:	300	OUT_VOLTAGE:	0.07	0.07	0.08	0.06	0.07	0.10	12.01	12.01	0.09	0.00	MEDIA:	3.10
PWM VALUE:	301	OUT_VOLTAGE:	0.02	12.01	12.01	0.09	0.05	0.09	0.07	0.08	0.06	0.09	MEDIA:	2.77
PWM VALUE:	302	OUT_VOLTAGE:	0.00	0.00	0.05	0.00	0.03	0.09	0.11	0.10	0.09	12.01	MEDIA:	1.52
PWM VALUE:	303	OUT_VOLTAGE:	0.03	12.01	12.01	12.01	0.01	0.07	0.08	0.07	0.06	0.06	MEDIA:	3.79
PWM VALUE:	304	OUT_VOLTAGE:	0.07	0.05	0.04	0.10	0.08	0.09	12.01	12.01	12.01	0.06	MEDIA:	4.03
PWM VALUE:	305	OUT_VOLTAGE:	12.01	0.00	0.07	0.06	0.03	0.06	0.07	0.04	0.04	0.08	MEDIA:	1.65
PWM VALUE:	306	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	0.05	0.08	0.03	0.07	0.04	MEDIA:	5.00
PWM VALUE:	307	OUT_VOLTAGE:	0.05	0.09	12.01	12.01	12.01	0.00	0.06	0.03	0.07	0.06	MEDIA:	4.14
PWM VALUE:	308	OUT_VOLTAGE:	12.01	0.06	0.05	0.08	0.10	0.09	0.09	0.11	0.08	0.12	MEDIA:	1.69
PWM VALUE:	309	OUT_VOLTAGE:	0.08	0.08	12.01	12.01	12.01	12.01	0.00	0.08	0.06	0.05	MEDIA:	5.01
PWM VALUE:	310	OUT_VOLTAGE:	12.01	0.07	0.06	0.03	0.06	0.08	0.09	0.05	0.07	0.11	MEDIA:	1.76
PWM VALUE:	311	OUT_VOLTAGE:	0.04	12.01	12.01	12.01	12.01	0.08	0.10	0.04	0.08	0.05	MEDIA:	5.02
PWM VALUE:	312	OUT_VOLTAGE:	12.01	0.06	0.08	0.06	0.03	0.05	12.01	12.01	12.01	12.01	MEDIA:	6.54
PWM VALUE:	313	OUT_VOLTAGE:	0.03	0.05	0.06	12.01	12.01	12.01	12.01	7.89	0.06	0.03	MEDIA:	6.27
PWM VALUE:	314	OUT_VOLTAGE:	0.10	0.06	0.11	0.06	0.05	0.05	12.01	12.01	12.01	12.01	MEDIA:	5.48
PWM VALUE:	315	OUT_VOLTAGE:	0.08	12.01	12.01	12.01	12.01	12.01	12.01	12.01	0.04	0.01	MEDIA:	8.97
PWM VALUE:	316	OUT_VOLTAGE:	0.11	12.01	12.01	12.01	12.01	0.05	0.01	0.05	0.05	0.01	MEDIA:	5.73
PWM VALUE:	317	OUT_VOLTAGE:	12.01	0.06	0.06	0.07	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	9.00
PWM VALUE:	318	OUT_VOLTAGE:	0.05	0.13	12.01	12.01	12.01	0.06	0.03	0.05	0.03	0.05	MEDIA:	4.55
PWM VALUE:	319	OUT_VOLTAGE:	0.08	0.08	0.08	0.06	0.05	0.06	0.07	0.08	12.01	12.01	MEDIA:	2.91
PWM VALUE:	320	OUT_VOLTAGE:	0.06	0.06	12.01	12.01	0.09	0.03	0.06	0.07	0.04	0.04	MEDIA:	2.74
PWM VALUE:	321	OUT_VOLTAGE:	12.01	0.06	0.09	0.07	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	8.71
PWM VALUE:	322	OUT_VOLTAGE:	0.09	0.04	0.06	0.01	0.00	0.07	0.03	0.08	12.01	12.01	MEDIA:	3.31
PWM VALUE:	323	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	0.06	0.11	0.06	0.05	0.04	MEDIA:	5.18
PWM VALUE:	324	OUT_VOLTAGE:	0.06	0.08	0.08	0.11	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	7.76
PWM VALUE:	325	OUT_VOLTAGE:	12.01	0.07	0.05	0.06	0.06	0.08	0.06	0.05	0.07	0.11	MEDIA:	2.04
PWM VALUE:	326	OUT_VOLTAGE:	0.07	0.06	0.08	0.05	0.08	0.04	0.07	0.06	12.01	12.01	MEDIA:	2.66
PWM VALUE:	327	OUT_VOLTAGE:	0.04	12.01	0.09	0.03	0.06	0.03	0.05	0.03	0.08	0.10	MEDIA:	1.52
PWM VALUE:	328	OUT_VOLTAGE:	0.11	12.01	12.01	12.01	12.01	12.01	12.01	12.01	12.01	0.08	MEDIA:	9.78
PWM VALUE:	329	OUT_VOLTAGE:	12.01	0.05	0.02	0.09	0.05	0.08	0.05	0.04	12.01	12.01	MEDIA:	4.62
PWM VALUE:	330	OUT_VOLTAGE:	0.08	12.01	12.01	12.01	12.01	0.09	0.05	0.09	0.04	0.02	MEDIA:	5.31
PWM VALUE:	331	OUT_VOLTAGE:	12.01	0.06	0.05	0.04	0.07	0.08	0.04	0.06	12.01	12.01	MEDIA:	4.17
PWM VALUE:	332	OUT_VOLTAGE:	0.08	0.08	0.01	0.04	0.00	0.06	0.11	0.08	0.06	0.10	MEDIA:	0.48
PWM VALUE:	333	OUT_VOLTAGE:	0.08	12.01	12.01	12.01	12.01	12.01	12.01	12.01	12.01	0.06	MEDIA:	9.67
PWM VALUE:	334	OUT_VOLTAGE:	12.01	0.06	0.06	0.05	0.08	0.05	0.08	0.07	12.01	12.01	MEDIA:	4.62
PWM VALUE:	335	OUT_VOLTAGE:	0.06	12.01	12.01	0.06	0.00	0.09	0.04	0.06	0.05	0.09	MEDIA:	2.91
PWM VALUE:	336	OUT_VOLTAGE:	12.01	0.11	0.08	0.06	0.07	0.05	0.09	0.05	12.01	12.01	MEDIA:	3.95
PWM VALUE:	337	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	0.08	0.08	0.09	0.08	0.06	0.06	MEDIA:	4.05
PWM VALUE:	338	OUT_VOLTAGE:	12.01	0.06	0.07	0.04	0.06	0.10	12.01	12.01	12.01	12.01	MEDIA:	6.45
PWM VALUE:	339	OUT_VOLTAGE:	12.01	12.01	0.09	0.03	0.01	0.05	0.09	0.09	0.09	0.04	MEDIA:	3.10
PWM VALUE:	340	OUT_VOLTAGE:	0.06	0.05	0.04	0.07	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	7.54
PWM VALUE:	341	OUT_VOLTAGE:	0.07	12.01	0.08	0.09	0.10	0.06	0.03	0.07	0.07	0.01	MEDIA:	2.01
PWM VALUE:	342	OUT_VOLTAGE:	0.08	0.07	0.06	0.07	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	7.44
PWM VALUE:	343	OUT_VOLTAGE:	0.07	12.01	0.08	0.06	0.05	0.08	0.08	0.04	0.07	0.07	MEDIA:	2.01
PWM VALUE:	344	OUT_VOLTAGE:	0.05	12.01	12.01	0.09	0.05	0.08	0.08	0.01	0.07	0.08	MEDIA:	2.65
PWM VALUE:	345	OUT_VOLTAGE:	12.01	0.04	0.04	12.01	12.01	12.01	12.01	12.01	12.01	12.01	MEDIA:	9.88
PWM VALUE:	346	OUT_VOLTAGE:	0.07	0.08	0.05	12.01	12.01	0.00	0.02	0.00	0.08	0.00	MEDIA:	3.42
PWM VALUE:	347	OUT_VOLTAGE:	12.01	0.09	0.10	0.04	0.07	0.08	0.09	12.01	12.01	12.01	MEDIA:	5.19
PWM VALUE:	348	OUT_VOLTAGE:	0.08	12.01	0.03	0.06	0.05	0.08	0.08	0.07	0.10	0.05	MEDIA:	1.78
PWM VALUE:	349	OUT_VOLTAGE:	0.04	0.11	12.01	12.01	12.01	12.01	0.05	0.06	0.01	0.05	MEDIA:	5.02
PWM VALUE:	350	OUT_VOLTAGE:	12.01	0.04	0.05	0.06	0.05	12.01	12.01	12.01	0.09	0.06	MEDIA:	5.34
PWM VALUE:	351	OUT_VOLTAGE:	0.10	12.01	12.01	12.01	0.06	0.06	0.06	0.04	0.08	0.11	MEDIA:	4.19
PWM VALUE:	352	OUT_VOLTAGE:	0.05	0.07	0.07	0.07	0.07	12.01	12.01	0.00	0.05	0.00	MEDIA:	2.86
PWM VALUE:	353	OUT_VOLTAGE:	12.01	0.06	0.07	0.06	0.07	0.08	12.01	12.01	12.01	12.01	MEDIA:	6.33
PWM VALUE:	354	OUT_VOLTAGE:	0.07	12.01	12.01	12.01	12.01	12.01	12.01	0.04	0.03	0.08	MEDIA:	7.86
PWM VALUE:	355	OUT_VOLTAGE:	12.01	0.01	0.05	0.06	0.11	0.09	12.01	12.01	12.01	12.01	MEDIA:	6.83
PWM VALUE:	356	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	0.07	0.08	0.04	0.11	0.05	MEDIA:	5.53
PWM VALUE:	357	OUT_VOLTAGE:	12.01	0.03	0.07	0.04	0.01	0.08	0.07	0.05	0.11	12.01	MEDIA:	3.00
PWM VALUE:	358	OUT_VOLTAGE:	0.04	0.06	0.09	12.01	12.01	12.01	12.01	12.01	0.05	0.04	MEDIA:	6.34
PWM VALUE:	359	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	12.01	12.01	12.01	12.01	0.04	0.08	MEDIA:	9.06
PWM VALUE:	360	OUT_VOLTAGE:	12.01	12.01	12.01	0.09	0.07	0.06	0.04	0.06	0.05	0.06	MEDIA:	4.55
PWM VALUE:	361	OUT_VOLTAGE:	0.05	0.10	12.01	12.01	12.01	12.01	12.01	12.01	0.00	0.06	MEDIA:	7.68
PWM VALUE:	362	OUT_VOLTAGE:	12.01	12.01	0.09	0.04	0.01	0.07	0.10	0.09	0.08	12.01	MEDIA:	4.42
PWM VALUE:	363	OUT_VOLTAGE:	0.10	12.01	12.01	12.01	12.01	12.01	12.01	0.03	0.03	0.06	MEDIA:	7.67
PWM VALUE:	364	OUT_VOLTAGE:	12.01	0.09	0.09	0.09	0.06	0.06	0.08	12.01	12.01	12.01	MEDIA:	5.62
PWM VALUE:	365	OUT_VOLTAGE:	0.08	12.01	0.03	0.00	0.06	0.07	0.04	0.08	0.04	0.02	MEDIA:	1.80
PWM VALUE:	366	OUT_VOLTAGE:	0.08	0.04	0.09	0.06	0.05	12.01	12.01	12.01	12.01	12.01	MEDIA:	6.22
PWM VALUE:	367	OUT_VOLTAGE:	12.01	0.00	0.09	0.06	0.04	0.08	0.06	0.07	12.01	12.01	MEDIA:	4.27
PWM VALUE:	368	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	12.01	12.01	0.04	0.06	0.06	MEDIA:	7.66
PWM VALUE:	369	OUT_VOLTAGE:	12.01	0.08	0.03	0.06	0.06	0.04	0.06	0.09	0.03	5.40	MEDIA:	2.55
PWM VALUE:	370	OUT_VOLTAGE:	0.05	12.01	12.01	12.01	12.01	0.10	0.05	0.10	0.08	0.11	MEDIA:	5.11
PWM VALUE:	371	OUT_VOLTAGE:	12.01	0.08	0.05	0.06	0.06	0.11	0.06	0.13	12.01	12.01	MEDIA:	4.17
PWM VALUE:	372	OUT_VOLTAGE:	0.06	12.01	12.01	12.01	12.01	12.01	12.01	0.00	0.04	0.05	MEDIA:	7.64
